ダウンロードした時刻：2019/01/25 20:58:20

,,,飛島,飛島,飛島,酒田,酒田,酒田,にかほ,にかほ,にかほ
年,月,日,最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃),最低気温(℃)
,,,,,,,,,,,
,,,,品質情報,均質番号,,品質情報,均質番号,,品質情報,均質番号
2018,2,3,0.5,8,3,-5.2,8,1,-4.8,8,3
2018,2,4,0.3,8,3,0.3,8,1,0.3,8,3
2018,2,5,-0.3,8,3,-0.8,8,1,0.5,8,3
2018,2,6,0.5,8,3,-0.9,8,1,0.7,8,3
2018,2,7,-0.8,8,3,-1.3,8,1,-1.0,8,3
2018,2,8,-1.4,8,3,-1.7,8,1,-2.2,8,3
2018,2,9,-0.4,8,3,0.6,8,1,1.2,8,3
2018,2,10,3.2,8,3,-0.3,8,1,2.2,8,3
2018,2,11,-3.4,8,3,-2.5,8,1,-3.1,8,3
2018,2,12,-3.5,8,3,-2.8,8,1,-3.2,8,3
2018,2,13,-3.6,8,3,-3.0,8,1,-3.5,8,3
2018,2,14,0.2,8,3,0.4,8,1,0.3,8,3
2018,2,15,-0.9,8,3,-0.5,8,1,-1.3,8,3
2018,2,16,-0.6,8,3,-0.8,8,1,-1.3,8,3
2018,2,17,-3.6,8,3,-4.4,8,1,-3.4,8,3
2018,2,18,-3.6,8,3,-3.2,8,1,-3.6,8,3
2018,2,19,-1.9,8,3,-1.6,8,1,-1.5,8,3
2018,2,20,-1.9,8,3,-1.2,8,1,-1.0,8,3
2018,2,21,-2.5,8,3,-1.2,8,1,-1.7,8,3
2018,2,22,-3.4,8,3,-4.7,8,1,-3.5,8,3
2018,2,23,-0.8,8,3,-6.2,8,1,-4.0,8,3
2018,2,24,-1.8,8,3,-2.0,8,1,-1.7,8,3
2018,2,25,-2.2,8,3,-1.4,8,1,-1.8,8,3
2018,2,26,-1.9,8,3,-4.3,8,1,-3.0,8,3
2018,2,27,-0.8,8,3,-0.2,8,1,-0.4,8,3
2018,2,28,0.6,8,3,1.8,8,1,0.1,8,3
2018,3,1,2.2,8,3,3.4,8,1,3.5,8,3
2018,3,2,-1.1,8,3,-0.2,8,1,-0.8,8,3
2018,3,3,0.7,8,3,-0.4,8,1,2.6,8,3
2018,3,4,5.3,8,3,1.5,8,1,2.1,8,3
2018,3,5,1.1,8,3,2.5,8,1,1.4,8,3
2018,3,6,-2.2,8,3,-0.6,8,1,-1.4,8,3
2018,3,7,-2.7,8,3,-1.6,8,1,-2.2,8,3
2018,3,8,1.9,8,3,2.1,8,1,-0.9,8,3
2018,3,9,2.1,8,3,3.6,8,1,3.5,8,3
2018,3,10,0.7,8,3,2.0,8,1,2.4,8,3
2018,3,11,0.2,8,3,0.3,8,1,1.6,8,3
2018,3,12,0.2,8,3,0.5,8,1,0.8,8,3
2018,3,13,2.5,8,3,-0.1,8,1,-0.4,8,3
2018,3,14,7.9,8,3,2.0,8,1,8.8,8,3
2018,3,15,7.7,8,3,4.6,8,1,10.9,8,3
2018,3,16,0.0,8,3,1.4,8,1,1.0,8,3
2018,12,15,-0.2,8,3,0.0,8,1,-0.6,8,3
2018,12,16,5.2,8,3,1.8,8,1,4.0,8,3
2018,12,17,3.2,8,3,3.2,8,1,2.7,8,3
2018,12,18,2.7,8,3,2.4,8,1,2.5,8,3
2018,12,19,3.6,8,3,1.7,8,1,3.0,8,3
2018,12,20,3.2,8,3,4.1,8,1,3.3,8,3
2018,12,21,4.1,8,3,2.4,8,1,3.0,8,3
2018,12,22,5.8,8,3,1.1,8,1,3.0,8,3
2018,12,23,5.1,8,3,0.5,8,1,1.5,8,3
2018,12,24,0.9,8,3,1.7,8,1,1.9,8,3
2018,12,25,2.1,8,3,1.2,8,1,1.5,8,3
2018,12,26,2.3,8,3,3.6,8,1,2.0,8,3
2018,12,27,-2.1,8,3,-1.5,8,1,-2.2,8,3
2018,12,28,-2.2,8,3,-2.2,8,1,-1.9,8,3
2018,12,29,-1.8,8,3,-2.0,8,1,-1.5,8,3
2018,12,30,-1.6,8,3,-1.0,8,1,-1.7,8,3
2018,12,31,0.3,8,3,0.6,8,1,1.1,8,3
2019,1,1,1.6,8,3,1.1,8,1,1.5,8,3
2019,1,2,0.1,8,3,-0.8,8,1,0.2,8,3
2019,1,3,-0.5,8,3,-0.3,8,1,0.0,8,3
2019,1,4,3.9,8,3,2.1,8,1,3.6,8,3
2019,1,5,-1.0,8,3,-0.7,8,1,-1.1,8,3
2019,1,6,-0.5,8,3,-0.8,8,1,-0.9,8,3
2019,1,7,0.9,8,3,0.7,8,1,0.4,8,3
2019,1,8,0.0,8,3,0.0,8,1,0.4,8,3
2019,1,9,-0.8,8,3,-0.5,8,1,-1.3,8,3
2019,1,10,4.6,8,3,1.2,8,1,3.9,8,3
2019,1,11,0.9,8,3,1.5,8,1,0.3,8,3
2019,1,12,0.2,8,3,-0.3,8,1,0.1,8,3
2019,1,13,1.3,8,3,0.0,8,1,1.0,8,3
2019,1,14,1.4,8,3,-0.6,8,1,-0.3,8,3
2019,1,15,2.5,8,3,-1.4,8,1,-0.1,8,3
2019,1,16,-0.9,8,3,-0.2,8,1,-0.8,8,3
2019,1,17,-2.1,8,3,-1.5,8,1,-2.6,8,3
2019,1,18,-2.2,8,3,-1.6,8,1,-2.4,8,3
2019,1,19,0.8,8,3,0.9,8,1,1.6,8,3
2019,1,20,-1.6,8,3,-0.5,8,1,-0.8,8,3
2019,1,21,-2.7,8,3,-2.0,8,1,-2.8,8,3
2019,1,22,-0.2,8,3,-0.1,8,1,0.0,8,3
2019,1,23,0.5,8,3,0.5,8,1,0.0,8,3
2019,1,24,-2.0,8,3,-2.1,8,1,-2.2,8,3
